id,Latitude,Longitude,BackgroundRSL,Date,0.3-MED
SAN FRANCISCO,37.81,-122.47,0.02,2000,0
SAN FRANCISCO,37.81,-122.47,0.02,2010,3
SAN FRANCISCO,37.81,-122.47,0.02,2020,6
SAN FRANCISCO,37.81,-122.47,0.02,2030,10
SAN FRANCISCO,37.81,-122.47,0.02,2040,13
SAN FRANCISCO,37.81,-122.47,0.02,2050,17
SAN FRANCISCO,37.81,-122.47,0.02,2060,21
SAN FRANCISCO,37.81,-122.47,0.02,2070,25
SAN FRANCISCO,37.81,-122.47,0.02,2080,28
SAN FRANCISCO,37.81,-122.47,0.02,2090,31
SAN FRANCISCO,37.81,-122.47,0.02,2100,34
SAN FRANCISCO,37.81,-122.47,0.02,2120,40
SAN FRANCISCO,37.81,-122.47,0.02,2150,47
SAN FRANCISCO,37.81,-122.47,0.02,2200,53
NEW YORK,40.7,-74.01,1.38,2000,0
NEW YORK,40.7,-74.01,1.38,2010,5
NEW YORK,40.7,-74.01,1.38,2020,11
NEW YORK,40.7,-74.01,1.38,2030,15
NEW YORK,40.7,-74.01,1.38,2040,20
NEW YORK,40.7,-74.01,1.38,2050,25
NEW YORK,40.7,-74.01,1.38,2060,31
NEW YORK,40.7,-74.01,1.38,2070,36
NEW YORK,40.7,-74.01,1.38,2080,39
NEW YORK,40.7,-74.01,1.38,2090,44
NEW YORK,40.7,-74.01,1.38,2100,46
NEW YORK,40.7,-74.01,1.38,2120,51
NEW YORK,40.7,-74.01,1.38,2150,58
NEW YORK,40.7,-74.01,1.38,2200,69
HALIFAX,44.67,-63.58,1.46,2000,0
HALIFAX,44.67,-63.58,1.46,2010,5
HALIFAX,44.67,-63.58,1.46,2020,11
HALIFAX,44.67,-63.58,1.46,2030,16
HALIFAX,44.67,-63.58,1.46,2040,20
HALIFAX,44.67,-63.58,1.46,2050,27
HALIFAX,44.67,-63.58,1.46,2060,32
HALIFAX,44.67,-63.58,1.46,2070,36
HALIFAX,44.67,-63.58,1.46,2080,40
HALIFAX,44.67,-63.58,1.46,2090,44
HALIFAX,44.67,-63.58,1.46,2100,47
HALIFAX,44.67,-63.58,1.46,2120,50
HALIFAX,44.67,-63.58,1.46,2150,58
HALIFAX,44.67,-63.58,1.46,2200,66
FERNANDINA BEACH,30.67,-81.47,0.65,2000,0
FERNANDINA BEACH,30.67,-81.47,0.65,2010,4
FERNANDINA BEACH,30.67,-81.47,0.65,2020,8
FERNANDINA BEACH,30.67,-81.47,0.65,2030,13
FERNANDINA BEACH,30.67,-81.47,0.65,2040,17
FERNANDINA BEACH,30.67,-81.47,0.65,2050,22
FERNANDINA BEACH,30.67,-81.47,0.65,2060,26
FERNANDINA BEACH,30.67,-81.47,0.65,2070,30
FERNANDINA BEACH,30.67,-81.47,0.65,2080,33
FERNANDINA BEACH,30.67,-81.47,0.65,2090,37
FERNANDINA BEACH,30.67,-81.47,0.65,2100,40
FERNANDINA BEACH,30.67,-81.47,0.65,2120,45
FERNANDINA BEACH,30.67,-81.47,0.65,2150,51
FERNANDINA BEACH,30.67,-81.47,0.65,2200,61
TROIS-RIVIERES,46.33,-72.55,-2.55,2000,0
TROIS-RIVIERES,46.33,-72.55,-2.55,2010,0
TROIS-RIVIERES,46.33,-72.55,-2.55,2020,1
TROIS-RIVIERES,46.33,-72.55,-2.55,2030,3
TROIS-RIVIERES,46.33,-72.55,-2.55,2040,4
TROIS-RIVIERES,46.33,-72.55,-2.55,2050,5
TROIS-RIVIERES,46.33,-72.55,-2.55,2060,6
TROIS-RIVIERES,46.33,-72.55,-2.55,2070,7
TROIS-RIVIERES,46.33,-72.55,-2.55,2080,7
TROIS-RIVIERES,46.33,-72.55,-2.55,2090,6
TROIS-RIVIERES,46.33,-72.55,-2.55,2100,5
TROIS-RIVIERES,46.33,-72.55,-2.55,2120,1
TROIS-RIVIERES,46.33,-72.55,-2.55,2150,-4
TROIS-RIVIERES,46.33,-72.55,-2.55,2200,-14
SEATTLE,47.6,-122.34,0.33,2000,0
SEATTLE,47.6,-122.34,0.33,2010,2
SEATTLE,47.6,-122.34,0.33,2020,5
SEATTLE,47.6,-122.34,0.33,2030,9
SEATTLE,47.6,-122.34,0.33,2040,12
SEATTLE,47.6,-122.34,0.33,2050,16
SEATTLE,47.6,-122.34,0.33,2060,19
SEATTLE,47.6,-122.34,0.33,2070,23
SEATTLE,47.6,-122.34,0.33,2080,27
SEATTLE,47.6,-122.34,0.33,2090,30
SEATTLE,47.6,-122.34,0.33,2100,33
SEATTLE,47.6,-122.34,0.33,2120,38
SEATTLE,47.6,-122.34,0.33,2150,44
SEATTLE,47.6,-122.34,0.33,2200,49
PHILADELPHIA,39.93,-75.14,1.31,2000,0
PHILADELPHIA,39.93,-75.14,1.31,2010,5
PHILADELPHIA,39.93,-75.14,1.31,2020,10
PHILADELPHIA,39.93,-75.14,1.31,2030,16
PHILADELPHIA,39.93,-75.14,1.31,2040,21
PHILADELPHIA,39.93,-75.14,1.31,2050,25
PHILADELPHIA,39.93,-75.14,1.31,2060,30
PHILADELPHIA,39.93,-75.14,1.31,2070,35
PHILADELPHIA,39.93,-75.14,1.31,2080,39
PHILADELPHIA,39.93,-75.14,1.31,2090,43
PHILADELPHIA,39.93,-75.14,1.31,2100,45
PHILADELPHIA,39.93,-75.14,1.31,2120,50
PHILADELPHIA,39.93,-75.14,1.31,2150,58
PHILADELPHIA,39.93,-75.14,1.31,2200,68
PORT-SAINT-FRANCOIS,46.27,-72.62,-2.69,2000,0
PORT-SAINT-FRANCOIS,46.27,-72.62,-2.69,2010,0
PORT-SAINT-FRANCOIS,46.27,-72.62,-2.69,2020,1
PORT-SAINT-FRANCOIS,46.27,-72.62,-2.69,2030,2
PORT-SAINT-FRANCOIS,46.27,-72.62,-2.69,2040,3
PORT-SAINT-FRANCOIS,46.27,-72.62,-2.69,2050,4
PORT-SAINT-FRANCOIS,46.27,-72.62,-2.69,2060,5
PORT-SAINT-FRANCOIS,46.27,-72.62,-2.69,2070,6
PORT-SAINT-FRANCOIS,46.27,-72.62,-2.69,2080,6
PORT-SAINT-FRANCOIS,46.27,-72.62,-2.69,2090,5
PORT-SAINT-FRANCOIS,46.27,-72.62,-2.69,2100,4
PORT-SAINT-FRANCOIS,46.27,-72.62,-2.69,2120,-1
PORT-SAINT-FRANCOIS,46.27,-72.62,-2.69,2150,-6
PORT-SAINT-FRANCOIS,46.27,-72.62,-2.69,2200,-17
POINTE-AU-PERE,48.52,-68.47,-1.89,2000,0
POINTE-AU-PERE,48.52,-68.47,-1.89,2010,1
POINTE-AU-PERE,48.52,-68.47,-1.89,2020,4
POINTE-AU-PERE,48.52,-68.47,-1.89,2030,5
POINTE-AU-PERE,48.52,-68.47,-1.89,2040,7
POINTE-AU-PERE,48.52,-68.47,-1.89,2050,9
POINTE-AU-PERE,48.52,-68.47,-1.89,2060,11
POINTE-AU-PERE,48.52,-68.47,-1.89,2070,12
POINTE-AU-PERE,48.52,-68.47,-1.89,2080,11
POINTE-AU-PERE,48.52,-68.47,-1.89,2090,12
POINTE-AU-PERE,48.52,-68.47,-1.89,2100,12
POINTE-AU-PERE,48.52,-68.47,-1.89,2120,8
POINTE-AU-PERE,48.52,-68.47,-1.89,2150,4
POINTE-AU-PERE,48.52,-68.47,-1.89,2200,-4
BATISCAN,46.5,-72.25,-2.59,2000,0
BATISCAN,46.5,-72.25,-2.59,2010,0
BATISCAN,46.5,-72.25,-2.59,2020,1
BATISCAN,46.5,-72.25,-2.59,2030,3
BATISCAN,46.5,-72.25,-2.59,2040,4
BATISCAN,46.5,-72.25,-2.59,2050,5
BATISCAN,46.5,-72.25,-2.59,2060,6
BATISCAN,46.5,-72.25,-2.59,2070,7
BATISCAN,46.5,-72.25,-2.59,2080,7
BATISCAN,46.5,-72.25,-2.59,2090,6
BATISCAN,46.5,-72.25,-2.59,2100,5
BATISCAN,46.5,-72.25,-2.59,2120,1
BATISCAN,46.5,-72.25,-2.59,2150,-4
BATISCAN,46.5,-72.25,-2.59,2200,-15
BALTIMORE,39.27,-76.58,1.51,2000,0
BALTIMORE,39.27,-76.58,1.51,2010,5
BALTIMORE,39.27,-76.58,1.51,2020,11
BALTIMORE,39.27,-76.58,1.51,2030,15
BALTIMORE,39.27,-76.58,1.51,2040,22
BALTIMORE,39.27,-76.58,1.51,2050,26
BALTIMORE,39.27,-76.58,1.51,2060,31
BALTIMORE,39.27,-76.58,1.51,2070,37
BALTIMORE,39.27,-76.58,1.51,2080,41
BALTIMORE,39.27,-76.58,1.51,2090,45
BALTIMORE,39.27,-76.58,1.51,2100,47
BALTIMORE,39.27,-76.58,1.51,2120,54
BALTIMORE,39.27,-76.58,1.51,2150,62
BALTIMORE,39.27,-76.58,1.51,2200,73
HONOLULU,21.31,-157.87,0,2000,0
HONOLULU,21.31,-157.87,0,2010,3
HONOLULU,21.31,-157.87,0,2020,7
HONOLULU,21.31,-157.87,0,2030,10
HONOLULU,21.31,-157.87,0,2040,14
HONOLULU,21.31,-157.87,0,2050,19
HONOLULU,21.31,-157.87,0,2060,24
HONOLULU,21.31,-157.87,0,2070,27
HONOLULU,21.31,-157.87,0,2080,30
HONOLULU,21.31,-157.87,0,2090,34
HONOLULU,21.31,-157.87,0,2100,38
HONOLULU,21.31,-157.87,0,2120,45
HONOLULU,21.31,-157.87,0,2150,51
HONOLULU,21.31,-157.87,0,2200,55
SAN DIEGO,32.71,-117.17,0.35,2000,0
SAN DIEGO,32.71,-117.17,0.35,2010,3
SAN DIEGO,32.71,-117.17,0.35,2020,6
SAN DIEGO,32.71,-117.17,0.35,2030,11
SAN DIEGO,32.71,-117.17,0.35,2040,15
SAN DIEGO,32.71,-117.17,0.35,2050,19
SAN DIEGO,32.71,-117.17,0.35,2060,23
SAN DIEGO,32.71,-117.17,0.35,2070,28
SAN DIEGO,32.71,-117.17,0.35,2080,32
SAN DIEGO,32.71,-117.17,0.35,2090,35
SAN DIEGO,32.71,-117.17,0.35,2100,37
SAN DIEGO,32.71,-117.17,0.35,2120,45
SAN DIEGO,32.71,-117.17,0.35,2150,52
SAN DIEGO,32.71,-117.17,0.35,2200,60
GALVESTON II,29.31,-94.79,4.72,2000,0
GALVESTON II,29.31,-94.79,4.72,2010,8
GALVESTON II,29.31,-94.79,4.72,2020,16
GALVESTON II,29.31,-94.79,4.72,2030,25
GALVESTON II,29.31,-94.79,4.72,2040,33
GALVESTON II,29.31,-94.79,4.72,2050,42
GALVESTON II,29.31,-94.79,4.72,2060,51
GALVESTON II,29.31,-94.79,4.72,2070,58
GALVESTON II,29.31,-94.79,4.72,2080,66
GALVESTON II,29.31,-94.79,4.72,2090,73
GALVESTON II,29.31,-94.79,4.72,2100,80
GALVESTON II,29.31,-94.79,4.72,2120,94
GALVESTON II,29.31,-94.79,4.72,2150,113
GALVESTON II,29.31,-94.79,4.72,2200,143
TOFINO,49.15,-125.92,-2.86,2000,0
TOFINO,49.15,-125.92,-2.86,2010,-1
TOFINO,49.15,-125.92,-2.86,2020,-2
TOFINO,49.15,-125.92,-2.86,2030,-2
TOFINO,49.15,-125.92,-2.86,2040,-2
TOFINO,49.15,-125.92,-2.86,2050,-2
TOFINO,49.15,-125.92,-2.86,2060,-2
TOFINO,49.15,-125.92,-2.86,2070,-2
TOFINO,49.15,-125.92,-2.86,2080,-2
TOFINO,49.15,-125.92,-2.86,2090,-2
TOFINO,49.15,-125.92,-2.86,2100,-2
TOFINO,49.15,-125.92,-2.86,2120,-4
TOFINO,49.15,-125.92,-2.86,2150,-7
TOFINO,49.15,-125.92,-2.86,2200,-18
VICTORIA,48.42,-123.37,-1.08,2000,0
VICTORIA,48.42,-123.37,-1.08,2010,1
VICTORIA,48.42,-123.37,-1.08,2020,3
VICTORIA,48.42,-123.37,-1.08,2030,4
VICTORIA,48.42,-123.37,-1.08,2040,5
VICTORIA,48.42,-123.37,-1.08,2050,8
VICTORIA,48.42,-123.37,-1.08,2060,10
VICTORIA,48.42,-123.37,-1.08,2070,12
VICTORIA,48.42,-123.37,-1.08,2080,13
VICTORIA,48.42,-123.37,-1.08,2090,15
VICTORIA,48.42,-123.37,-1.08,2100,17
VICTORIA,48.42,-123.37,-1.08,2120,18
VICTORIA,48.42,-123.37,-1.08,2150,21
VICTORIA,48.42,-123.37,-1.08,2200,20
PRINCE RUPERT,54.32,-130.33,-0.45,2000,0
PRINCE RUPERT,54.32,-130.33,-0.45,2010,1
PRINCE RUPERT,54.32,-130.33,-0.45,2020,4
PRINCE RUPERT,54.32,-130.33,-0.45,2030,6
PRINCE RUPERT,54.32,-130.33,-0.45,2040,9
PRINCE RUPERT,54.32,-130.33,-0.45,2050,11
PRINCE RUPERT,54.32,-130.33,-0.45,2060,14
PRINCE RUPERT,54.32,-130.33,-0.45,2070,17
PRINCE RUPERT,54.32,-130.33,-0.45,2080,19
PRINCE RUPERT,54.32,-130.33,-0.45,2090,21
PRINCE RUPERT,54.32,-130.33,-0.45,2100,23
PRINCE RUPERT,54.32,-130.33,-0.45,2120,25
PRINCE RUPERT,54.32,-130.33,-0.45,2150,28
PRINCE RUPERT,54.32,-130.33,-0.45,2200,28
CRISTOBAL,9.35,-79.92,0.17,2000,0
CRISTOBAL,9.35,-79.92,0.17,2010,3
CRISTOBAL,9.35,-79.92,0.17,2020,8
CRISTOBAL,9.35,-79.92,0.17,2030,12
CRISTOBAL,9.35,-79.92,0.17,2040,15
CRISTOBAL,9.35,-79.92,0.17,2050,20
CRISTOBAL,9.35,-79.92,0.17,2060,24
CRISTOBAL,9.35,-79.92,0.17,2070,28
CRISTOBAL,9.35,-79.92,0.17,2080,31
CRISTOBAL,9.35,-79.92,0.17,2090,34
CRISTOBAL,9.35,-79.92,0.17,2100,36
CRISTOBAL,9.35,-79.92,0.17,2120,42
CRISTOBAL,9.35,-79.92,0.17,2150,48
CRISTOBAL,9.35,-79.92,0.17,2200,54
QUEBEC,46.83,-71.17,-2.02,2000,0
QUEBEC,46.83,-71.17,-2.02,2010,1
QUEBEC,46.83,-71.17,-2.02,2020,3
QUEBEC,46.83,-71.17,-2.02,2030,4
QUEBEC,46.83,-71.17,-2.02,2040,6
QUEBEC,46.83,-71.17,-2.02,2050,8
QUEBEC,46.83,-71.17,-2.02,2060,10
QUEBEC,46.83,-71.17,-2.02,2070,11
QUEBEC,46.83,-71.17,-2.02,2080,12
QUEBEC,46.83,-71.17,-2.02,2090,11
QUEBEC,46.83,-71.17,-2.02,2100,11
QUEBEC,46.83,-71.17,-2.02,2120,8
QUEBEC,46.83,-71.17,-2.02,2150,4
QUEBEC,46.83,-71.17,-2.02,2200,-3
VANCOUVER,49.28,-123.12,-1.24,2000,0
VANCOUVER,49.28,-123.12,-1.24,2010,1
VANCOUVER,49.28,-123.12,-1.24,2020,1
VANCOUVER,49.28,-123.12,-1.24,2030,2
VANCOUVER,49.28,-123.12,-1.24,2040,4
VANCOUVER,49.28,-123.12,-1.24,2050,5
VANCOUVER,49.28,-123.12,-1.24,2060,7
VANCOUVER,49.28,-123.12,-1.24,2070,8
VANCOUVER,49.28,-123.12,-1.24,2080,10
VANCOUVER,49.28,-123.12,-1.24,2090,11
VANCOUVER,49.28,-123.12,-1.24,2100,12
VANCOUVER,49.28,-123.12,-1.24,2120,14
VANCOUVER,49.28,-123.12,-1.24,2150,15
VANCOUVER,49.28,-123.12,-1.24,2200,13
HARRINGTON HBR,50.5,-59.48,-2.18,2000,0
HARRINGTON HBR,50.5,-59.48,-2.18,2010,0
HARRINGTON HBR,50.5,-59.48,-2.18,2020,2
HARRINGTON HBR,50.5,-59.48,-2.18,2030,3
HARRINGTON HBR,50.5,-59.48,-2.18,2040,4
HARRINGTON HBR,50.5,-59.48,-2.18,2050,4
HARRINGTON HBR,50.5,-59.48,-2.18,2060,6
HARRINGTON HBR,50.5,-59.48,-2.18,2070,5
HARRINGTON HBR,50.5,-59.48,-2.18,2080,6
HARRINGTON HBR,50.5,-59.48,-2.18,2090,4
HARRINGTON HBR,50.5,-59.48,-2.18,2100,4
HARRINGTON HBR,50.5,-59.48,-2.18,2120,-3
HARRINGTON HBR,50.5,-59.48,-2.18,2150,-7
HARRINGTON HBR,50.5,-59.48,-2.18,2200,-17
ATLANTIC CITY,39.35,-74.42,2.28,2000,0
ATLANTIC CITY,39.35,-74.42,2.28,2010,6
ATLANTIC CITY,39.35,-74.42,2.28,2020,12
ATLANTIC CITY,39.35,-74.42,2.28,2030,18
ATLANTIC CITY,39.35,-74.42,2.28,2040,25
ATLANTIC CITY,39.35,-74.42,2.28,2050,30
ATLANTIC CITY,39.35,-74.42,2.28,2060,36
ATLANTIC CITY,39.35,-74.42,2.28,2070,42
ATLANTIC CITY,39.35,-74.42,2.28,2080,47
ATLANTIC CITY,39.35,-74.42,2.28,2090,51
ATLANTIC CITY,39.35,-74.42,2.28,2100,55
ATLANTIC CITY,39.35,-74.42,2.28,2120,62
ATLANTIC CITY,39.35,-74.42,2.28,2150,72
ATLANTIC CITY,39.35,-74.42,2.28,2200,88
PORTLAND ,43.66,-70.25,0.13,2000,0
PORTLAND ,43.66,-70.25,0.13,2010,4
PORTLAND ,43.66,-70.25,0.13,2020,8
PORTLAND ,43.66,-70.25,0.13,2030,12
PORTLAND ,43.66,-70.25,0.13,2040,15
PORTLAND ,43.66,-70.25,0.13,2050,19
PORTLAND ,43.66,-70.25,0.13,2060,24
PORTLAND ,43.66,-70.25,0.13,2070,27
PORTLAND ,43.66,-70.25,0.13,2080,30
PORTLAND ,43.66,-70.25,0.13,2090,32
PORTLAND ,43.66,-70.25,0.13,2100,34
PORTLAND ,43.66,-70.25,0.13,2120,36
PORTLAND ,43.66,-70.25,0.13,2150,40
PORTLAND ,43.66,-70.25,0.13,2200,42
KEY WEST,24.55,-81.81,0.74,2000,0
KEY WEST,24.55,-81.81,0.74,2010,4
KEY WEST,24.55,-81.81,0.74,2020,8
KEY WEST,24.55,-81.81,0.74,2030,13
KEY WEST,24.55,-81.81,0.74,2040,17
KEY WEST,24.55,-81.81,0.74,2050,22
KEY WEST,24.55,-81.81,0.74,2060,26
KEY WEST,24.55,-81.81,0.74,2070,31
KEY WEST,24.55,-81.81,0.74,2080,34
KEY WEST,24.55,-81.81,0.74,2090,38
KEY WEST,24.55,-81.81,0.74,2100,40
KEY WEST,24.55,-81.81,0.74,2120,46
KEY WEST,24.55,-81.81,0.74,2150,53
KEY WEST,24.55,-81.81,0.74,2200,63
NEUVILLE,46.7,-71.57,-2.45,2000,0
NEUVILLE,46.7,-71.57,-2.45,2010,0
NEUVILLE,46.7,-71.57,-2.45,2020,2
NEUVILLE,46.7,-71.57,-2.45,2030,3
NEUVILLE,46.7,-71.57,-2.45,2040,5
NEUVILLE,46.7,-71.57,-2.45,2050,6
NEUVILLE,46.7,-71.57,-2.45,2060,7
NEUVILLE,46.7,-71.57,-2.45,2070,8
NEUVILLE,46.7,-71.57,-2.45,2080,8
NEUVILLE,46.7,-71.57,-2.45,2090,8
NEUVILLE,46.7,-71.57,-2.45,2100,7
NEUVILLE,46.7,-71.57,-2.45,2120,3
NEUVILLE,46.7,-71.57,-2.45,2150,-1
NEUVILLE,46.7,-71.57,-2.45,2200,-11
POINT ATKINSON,49.33,-123.25,-0.8,2000,0
POINT ATKINSON,49.33,-123.25,-0.8,2010,1
POINT ATKINSON,49.33,-123.25,-0.8,2020,2
POINT ATKINSON,49.33,-123.25,-0.8,2030,3
POINT ATKINSON,49.33,-123.25,-0.8,2040,5
POINT ATKINSON,49.33,-123.25,-0.8,2050,6
POINT ATKINSON,49.33,-123.25,-0.8,2060,8
POINT ATKINSON,49.33,-123.25,-0.8,2070,10
POINT ATKINSON,49.33,-123.25,-0.8,2080,12
POINT ATKINSON,49.33,-123.25,-0.8,2090,15
POINT ATKINSON,49.33,-123.25,-0.8,2100,16
POINT ATKINSON,49.33,-123.25,-0.8,2120,18
POINT ATKINSON,49.33,-123.25,-0.8,2150,21
POINT ATKINSON,49.33,-123.25,-0.8,2200,20
SAINT JOHN,45.27,-66.07,0.61,2000,0
SAINT JOHN,45.27,-66.07,0.61,2010,3
SAINT JOHN,45.27,-66.07,0.61,2020,9
SAINT JOHN,45.27,-66.07,0.61,2030,13
SAINT JOHN,45.27,-66.07,0.61,2040,17
SAINT JOHN,45.27,-66.07,0.61,2050,21
SAINT JOHN,45.27,-66.07,0.61,2060,26
SAINT JOHN,45.27,-66.07,0.61,2070,30
SAINT JOHN,45.27,-66.07,0.61,2080,33
SAINT JOHN,45.27,-66.07,0.61,2090,35
SAINT JOHN,45.27,-66.07,0.61,2100,38
SAINT JOHN,45.27,-66.07,0.61,2120,40
SAINT JOHN,45.27,-66.07,0.61,2150,45
SAINT JOHN,45.27,-66.07,0.61,2200,51
DESCHAILLONS,46.57,-72.1,-2.58,2000,0
DESCHAILLONS,46.57,-72.1,-2.58,2010,0
DESCHAILLONS,46.57,-72.1,-2.58,2020,1
DESCHAILLONS,46.57,-72.1,-2.58,2030,3
DESCHAILLONS,46.57,-72.1,-2.58,2040,4
DESCHAILLONS,46.57,-72.1,-2.58,2050,5
DESCHAILLONS,46.57,-72.1,-2.58,2060,6
DESCHAILLONS,46.57,-72.1,-2.58,2070,7
DESCHAILLONS,46.57,-72.1,-2.58,2080,7
DESCHAILLONS,46.57,-72.1,-2.58,2090,6
DESCHAILLONS,46.57,-72.1,-2.58,2100,5
DESCHAILLONS,46.57,-72.1,-2.58,2120,1
DESCHAILLONS,46.57,-72.1,-2.58,2150,-3
DESCHAILLONS,46.57,-72.1,-2.58,2200,-14
LEWES,38.78,-75.12,1.86,2000,0
LEWES,38.78,-75.12,1.86,2010,6
LEWES,38.78,-75.12,1.86,2020,11
LEWES,38.78,-75.12,1.86,2030,17
LEWES,38.78,-75.12,1.86,2040,23
LEWES,38.78,-75.12,1.86,2050,28
LEWES,38.78,-75.12,1.86,2060,33
LEWES,38.78,-75.12,1.86,2070,39
LEWES,38.78,-75.12,1.86,2080,44
LEWES,38.78,-75.12,1.86,2090,48
LEWES,38.78,-75.12,1.86,2100,50
LEWES,38.78,-75.12,1.86,2120,58
LEWES,38.78,-75.12,1.86,2150,68
LEWES,38.78,-75.12,1.86,2200,81
KETCHIKAN,55.33,-131.62,-1.97,2000,0
KETCHIKAN,55.33,-131.62,-1.97,2010,0
KETCHIKAN,55.33,-131.62,-1.97,2020,1
KETCHIKAN,55.33,-131.62,-1.97,2030,1
KETCHIKAN,55.33,-131.62,-1.97,2040,2
KETCHIKAN,55.33,-131.62,-1.97,2050,3
KETCHIKAN,55.33,-131.62,-1.97,2060,5
KETCHIKAN,55.33,-131.62,-1.97,2070,6
KETCHIKAN,55.33,-131.62,-1.97,2080,7
KETCHIKAN,55.33,-131.62,-1.97,2090,6
KETCHIKAN,55.33,-131.62,-1.97,2100,7
KETCHIKAN,55.33,-131.62,-1.97,2120,6
KETCHIKAN,55.33,-131.62,-1.97,2150,4
KETCHIKAN,55.33,-131.62,-1.97,2200,-4
CHARLESTON I,32.78,-79.92,1.42,2000,0
CHARLESTON II,43.34,-124.32,-0.87,2000,0
CHARLESTON I,32.78,-79.92,1.42,2010,4
CHARLESTON II,43.34,-124.32,-0.87,2010,1
CHARLESTON I,32.78,-79.92,1.42,2020,10
CHARLESTON II,43.34,-124.32,-0.87,2020,4
CHARLESTON I,32.78,-79.92,1.42,2030,15
CHARLESTON II,43.34,-124.32,-0.87,2030,6
CHARLESTON I,32.78,-79.92,1.42,2040,20
CHARLESTON II,43.34,-124.32,-0.87,2040,8
CHARLESTON I,32.78,-79.92,1.42,2050,25
CHARLESTON II,43.34,-124.32,-0.87,2050,10
CHARLESTON I,32.78,-79.92,1.42,2060,31
CHARLESTON II,43.34,-124.32,-0.87,2060,13
CHARLESTON I,32.78,-79.92,1.42,2070,35
CHARLESTON II,43.34,-124.32,-0.87,2070,16
CHARLESTON I,32.78,-79.92,1.42,2080,39
CHARLESTON II,43.34,-124.32,-0.87,2080,18
CHARLESTON I,32.78,-79.92,1.42,2090,43
CHARLESTON II,43.34,-124.32,-0.87,2090,20
CHARLESTON I,32.78,-79.92,1.42,2100,47
CHARLESTON II,43.34,-124.32,-0.87,2100,22
CHARLESTON I,32.78,-79.92,1.42,2120,53
CHARLESTON II,43.34,-124.32,-0.87,2120,26
CHARLESTON I,32.78,-79.92,1.42,2150,62
CHARLESTON II,43.34,-124.32,-0.87,2150,28
CHARLESTON I,32.78,-79.92,1.42,2200,74
CHARLESTON II,43.34,-124.32,-0.87,2200,29
BOSTON,42.35,-71.05,0.93,2000,0
BOSTON,42.35,-71.05,0.93,2010,5
BOSTON,42.35,-71.05,0.93,2020,10
BOSTON,42.35,-71.05,0.93,2030,14
BOSTON,42.35,-71.05,0.93,2040,18
BOSTON,42.35,-71.05,0.93,2050,23
BOSTON,42.35,-71.05,0.93,2060,29
BOSTON,42.35,-71.05,0.93,2070,34
BOSTON,42.35,-71.05,0.93,2080,36
BOSTON,42.35,-71.05,0.93,2090,40
BOSTON,42.35,-71.05,0.93,2100,42
BOSTON,42.35,-71.05,0.93,2120,45
BOSTON,42.35,-71.05,0.93,2150,53
BOSTON,42.35,-71.05,0.93,2200,59
LOS ANGELES,33.72,-118.27,-0.87,2000,0
LOS ANGELES,33.72,-118.27,-0.87,2010,2
LOS ANGELES,33.72,-118.27,-0.87,2020,4
LOS ANGELES,33.72,-118.27,-0.87,2030,7
LOS ANGELES,33.72,-118.27,-0.87,2040,10
LOS ANGELES,33.72,-118.27,-0.87,2050,13
LOS ANGELES,33.72,-118.27,-0.87,2060,16
LOS ANGELES,33.72,-118.27,-0.87,2070,19
LOS ANGELES,33.72,-118.27,-0.87,2080,22
LOS ANGELES,33.72,-118.27,-0.87,2090,24
LOS ANGELES,33.72,-118.27,-0.87,2100,25
LOS ANGELES,33.72,-118.27,-0.87,2120,30
LOS ANGELES,33.72,-118.27,-0.87,2150,34
LOS ANGELES,33.72,-118.27,-0.87,2200,35
PENSACOLA,30.4,-87.21,0.52,2000,0
PENSACOLA,30.4,-87.21,0.52,2010,3
PENSACOLA,30.4,-87.21,0.52,2020,8
PENSACOLA,30.4,-87.21,0.52,2030,12
PENSACOLA,30.4,-87.21,0.52,2040,16
PENSACOLA,30.4,-87.21,0.52,2050,21
PENSACOLA,30.4,-87.21,0.52,2060,25
PENSACOLA,30.4,-87.21,0.52,2070,28
PENSACOLA,30.4,-87.21,0.52,2080,31
PENSACOLA,30.4,-87.21,0.52,2090,34
PENSACOLA,30.4,-87.21,0.52,2100,37
PENSACOLA,30.4,-87.21,0.52,2120,42
PENSACOLA,30.4,-87.21,0.52,2150,49
PENSACOLA,30.4,-87.21,0.52,2200,56
LA JOLLA,32.87,-117.26,0.36,2000,0
LA JOLLA,32.87,-117.26,0.36,2010,3
LA JOLLA,32.87,-117.26,0.36,2020,6
LA JOLLA,32.87,-117.26,0.36,2030,11
LA JOLLA,32.87,-117.26,0.36,2040,15
LA JOLLA,32.87,-117.26,0.36,2050,19
LA JOLLA,32.87,-117.26,0.36,2060,23
LA JOLLA,32.87,-117.26,0.36,2070,28
LA JOLLA,32.87,-117.26,0.36,2080,32
LA JOLLA,32.87,-117.26,0.36,2090,35
LA JOLLA,32.87,-117.26,0.36,2100,37
LA JOLLA,32.87,-117.26,0.36,2120,45
LA JOLLA,32.87,-117.26,0.36,2150,52
LA JOLLA,32.87,-117.26,0.36,2200,60
ASTORIA,46.21,-123.77,-2.02,2000,0
ASTORIA,46.21,-123.77,-2.02,2010,0
ASTORIA,46.21,-123.77,-2.02,2020,1
ASTORIA,46.21,-123.77,-2.02,2030,2
ASTORIA,46.21,-123.77,-2.02,2040,3
ASTORIA,46.21,-123.77,-2.02,2050,4
ASTORIA,46.21,-123.77,-2.02,2060,6
